Название Скважины,ГЗУ,Связь,Статус работы,Тип Скважины,"Qж (факт), т/сут","Qж (4 часа), т/сут","Рлин, атм","Тлин, °C","Работа, ч",Комментарии
6592,ГЗУ-34 п,1781143236.77,Running,Srp,null,null,,,-,
6594,ГЗУ-34 п,1783942706.236,Running,Srp,13.040577335582386,12.858540376724902,,,-,
6601,ГЗУ-9 птв,1783940738.928,Stop,Srp,40.65641543071317,40.65478588141916,,,-,
6603,ГЗУ-9 птв,1783942804.357,Stop,Srp,27.72285446751385,26.912043119881563,,,-,
6604,ГЗУ-33а п,1783942361.125,Running,Pcp,80.49901280982978,80.35817949619258,,,-,
6605,ГЗУ-33а п,1783942511.238,Running,Pcp,32.49931814857148,31.67242472412769,,,-,
6606,ГЗУ-33а п,1781661635.057,Running,Srp,null,null,,,-,
6607,ГЗУ-33а п,1783941971.987,Running,Pcp,35.36186163678771,35.4548453684241,,,-,
6609,ГЗУ-9 птв,1783943240.197,,Srp,53.73909214828755,53.4520243945636,,,-,
6610,ГЗУ-34 п,1783943042.744,Running,Pcp,40.16451828037179,40.265157579189896,,,-,
6611,ГЗУ-10 птв,1783942815.108,Running,Srp,9.129204459348685,8.834024914955858,,,-,
6621,ГЗУ-17 птв,1783942007.883,Running,Pcp,60.32438111305565,60.09311914022536,,,-,
6670,ГЗУ-1 ввг,1783941383.575,,Pcp,35.118447340143526,34.73149102643776,,,-,
6783,ГЗУ-27 п,1783942199.071,Running,Pcp,2.964185998276291,0.12224060884865479,,,-,
6784,ГЗУ-27 п,1783942729.076,Running,Pcp,10.474946637793288,10.37023606682146,,,-,
6785,ГЗУ-27 п,1783942888.686,,Srp,47.682865625909734,47.64609038844966,,,-,
6786,ГЗУ-27 п,1783943008.649,Running,Pcp,20.59663086773207,20.75741938135586,,,-,
6787,ГЗУ-27 п,1783941197.112,Running,Srp,35.75198708938284,34.79604143604331,,,-,
6788,ГЗУ-27 п,1783942465.239,Running,Pcp,21.486964802303444,20.807848737035947,,,-,
6789,ГЗУ-25 птв,1783942240.773,Running,Pcp,28.964709240927867,29.039605445059113,,,-,
6790,ГЗУ-27 п,1782728550.387,Running,Pcp,null,null,,,-,
6792,ГЗУ-27 п,1783942374.869,,Pcp,14.330635022219514,13.765681632277007,,,-,
7008,ГЗУ-30 п,1783942057.742,,Pcp,2.5927076313758906,1.480342683769211,,,-,
7009,ГЗУ-30 п,1783918078.382,,Srp,13.975335102962015,null,,,-,
7010,ГЗУ-30 п,1783920746.292,Running,Srp,13.913434876741697,null,,,-,
7011,ГЗУ-30 п,1783941782.762,,Srp,9.119313918550688,9.084747220608199,,,-,
7012,ГЗУ-30 п,1783943481.63,Running,Srp,10.837624360832738,10.678263338616516,,,-,
7014,ГЗУ-30 п,1783942768.519,Running,Srp,5.076955471534087,4.828134419943433,,,-,
7015,ГЗУ-30 п,1783943287.107,Stop,Srp,6.714315006200428,6.520568116690875,,,-,
7016,ГЗУ-30 п,1783942442.805,,Srp,1.55238792992525,1.7838949258066745,,,-,
7017,ГЗУ-30 п,NaN,,Srp,null,null,,,-,
7019,ГЗУ-30 п,1783943455.888,Running,Srp,29.688478115117736,29.67911195683884,,,-,
7021,ГЗУ-30 п,1783938500.557,,Srp,28.57006111227317,28.7510575048915,,,-,
7023,ГЗУ-30 п,1783942249.119,,Srp,14.963941200525232,14.666486357455003,,,-,
7054,ГЗУ-31 б п,1783943443.511,Running,Srp,5.980725292963422,6.014626391772949,1.99,38.7,100,
7110,ГЗУ-30 п,1783936806.628,,Srp,6.627022118690439,6.64477259377687,,,-,
7111,ГЗУ-30 п,1783936806.721,,Srp,7.804967267414005,7.856510096957233,,,-,
7112,ГЗУ-30 п,1783943044.941,Stop,Srp,17.99288677511652,17.913162527721756,,,-,
7113,ГЗУ-30 п,1783927288.496,,Srp,12.48725102473029,null,,,-,
7114,ГЗУ-30 п,1783936859.13,,Srp,11.334095235226853,11.40770341318191,,,-,
7119,ГЗУ-30 п,1783939622.886,,Srp,6.5012351534850685,6.752438937955944,,,-,
7120,ГЗУ-30 п,1783943462.255,Stop,Srp,41.912048310818484,41.761253172376385,,,-,
7121,ГЗУ-30 п,1783913514.643,,Srp,4.930214453887082,null,,,-,
7150,ГЗУ-30б п,1783940280.935,,Srp,25.079487976010626,24.981833055618562,,,-,
7151,ГЗУ-30б п,1783942578.945,Running,Srp,22.623046856306736,22.616184684825583,,,-,
7152,ГЗУ-30б п,1783943448.187,Running,Srp,21.219383819484957,21.663841667458897,,,-,
7244,ГЗУ-30б п,1783942409.358,,Srp,1.9394101485122015,1.9300533815969474,,,-,
7247,ГЗУ-30б п,1783936806.721,,Srp,5.686114597692156,5.512100955945894,,,-,
7248,ГЗУ-30б п,1783943194.428,Running,Srp,13.016724480415391,13.232999614541633,,,-,
7249,ГЗУ-30б п,1783940862.042,,Srp,16.822891821606564,15.738395270077579,,,-,
7250,ГЗУ-30б п,1783941766.074,Running,Srp,13.782350066765137,13.877198431296838,,,-,
7251,ГЗУ-30б п,1783481876.707,,Srp,null,null,,,-,
7256,ГЗУ-31 п,1783942662.914,Running,Srp,5.2560345106893385,5.302395386145214,2.32,37.8,-,
7258,ГЗУ-31 п,1783942685.16,Running,Pcp,5.880217076343421,5.980860319872849,,,-,
7305,ГЗУ-27 п,1783942429.346,Running,Pcp,9.844256467351544,9.77352218949403,,,-,
7309,ГЗУ-30 п,1783941874.077,,Srp,0.9856809864083338,null,,,-,
7310,ГЗУ-30 п,1783936806.627,,Srp,7.837691344202484,7.529317268186441,,,-,
7311,ГЗУ-30 п,1783938896.073,,Srp,11.508875998147056,null,,,-,
7315,ГЗУ-30 п,1783943462.27,,Srp,5.791695088092326,null,,,-,
7319,ГЗУ-30 п,1783942448.728,,Srp,0,0,,,-,
7342,ГЗУ-30б п,1783942833.155,Running,Srp,20.595770467033343,20.264132142766947,,,-,
7343,ГЗУ-30б п,1783942724.212,,Srp,16.545012578083693,3.221877206222147,,,-,
7347,ГЗУ-30б п,1783942539.233,Running,Srp,14.553815143605782,null,,,-,
7348,ГЗУ-30б п,1783942145.68,Running,Srp,9.922948854426599,9.916509134284059,,,-,
7349,ГЗУ-30б п,1783943195.792,Running,Srp,19.693531894583685,19.676973155085772,,,-,
7350,ГЗУ-30б п,1783940758.736,,Srp,13.274255399506165,13.238334587938748,,,-,
7351,ГЗУ-30б п,1783908036.026,,Srp,0,null,,,-,
7407,ГЗУ-27 п,1783942992.961,Running,Srp,19.006937253536293,5.739063244534697,,,-,
7409,ГЗУ-30а п,1783936807.424,,Srp,3.6740253787445503,3.4732690990590163,,,-,
7410,ГЗУ-30а п,1783936807.424,,Srp,0.4696239707776479,0,,,-,
7411,ГЗУ-30а п,1783943032.261,Stop,Srp,19.005073530482246,18.932183510132436,,,-,
7412,ГЗУ-30а п,1783942325.5,,Srp,8.348249910929514,8.42031957371119,,,-,
7414,ГЗУ-30а п,1783942666.273,,Srp,15.310544262766035,15.179046151852294,,,-,
7415,ГЗУ-30а п,1775872836.135,Running,Srp,null,null,,,-,
7419,ГЗУ-30а п,1783821631.352,,Pcp,null,null,,,-,
7420,ГЗУ-30а п,1783942005.773,,Pcp,16.541910920015418,16.46540914347145,,,-,
7443,ГЗУ-30б п,1783943322.947,Running,Srp,0,0,,,-,
7444,ГЗУ-30 п,1783943012.444,,Srp,12.937002240139462,16.906266925791144,,,-,
7446,ГЗУ-30б п,1783929916.159,,Srp,32.36196449435533,null,,,-,
7447,ГЗУ-30 п,1783942128.341,Running,Srp,18.294152890127542,18.30839286464199,,,-,
7448,ГЗУ-30 п,1783939986.758,,Srp,0.9058323530508985,0,,,-,
7451,ГЗУ-30 п,1783939579.551,Running,Srp,16.149952698574175,16.847663816220972,,,-,
7452,ГЗУ-30 п,1783942114.382,Stop,Srp,0,0,,,-,
7506,ГЗУ-27 п,1783943335.799,,Srp,1.5488982502065047,1.497804843358974,,,-,
7510,ГЗУ-30а п,1783943361.957,,Srp,3.9140683340275118,3.821695710495017,,,-,
7511,ГЗУ-30а п,1783940185.786,,Srp,17.148993601649078,17.210737635157336,,,-,
7512,ГЗУ-30а п,1783943072.478,Running,Srp,10.504602748300819,10.05516974195284,,,-,
7515,ГЗУ-30а п,1783943108.615,,Srp,13.606532606905624,13.388928432534154,,,-,
7518,ГЗУ-30а п,1783942083.36,,Srp,16.6643333732033,16.041711936692636,,,-,
7522,ГЗУ-30а п,1783942431.976,Running,Srp,5.358000327902236,5.408478441296357,,,-,
7611,ГЗУ-32а п,1783942100.351,Stop,Srp,26.33871805401777,26.264991836671314,,,-,
7613,ГЗУ-32а п,1783941816.278,,Srp,0.0011850378638952038,0,,,-,
7614,ГЗУ-32а п,1783943426.011,,Srp,8.015027957448236,8.05653129803056,,,-,
7615,ГЗУ-32а п,1783942499.746,Stop,Srp,10.26895249880428,9.386953015688466,,,-,
7618,ГЗУ-32а п,1783941738.231,,Srp,6.748131953230449,6.749072495426681,,,-,
7622,ГЗУ-32а п,1783940620.133,Running,Srp,37.20790041849775,37.29002561127637,,,-,
7625,ГЗУ-32 п,1783941725.456,,Pcp,23.216652545042113,23.56746071627898,,,-,
7712,ГЗУ-32 п,1783942746.395,Running,Srp,13.167948741469004,10.090677079726774,,,-,
7713,ГЗУ-32 п,1783943355.807,Running,Srp,18.64194275793485,18.577055497607688,,,-,
7716,ГЗУ-32 п,1782120509.495,Running,Srp,null,null,,,-,
7718,ГЗУ-32 п,1783943129.751,Running,Srp,1.7085450893768388,1.478613061481677,,,-,
7719,ГЗУ-32 п,1783940201.992,Stop,Srp,27.736569914596547,27.580534218871133,,,-,
7720,ГЗУ-32 п,1783942698.861,Stop,Srp,24.068071917918818,23.950013438695073,,,-,
7814,ГЗУ-32 п,1783908036.823,,Pcp,0,null,,,-,
7815,ГЗУ-32 п,1783941998.595,,Srp,14.912492879331037,0,,,-,
7816,ГЗУ-32 п,1783942030.462,,Srp,13.333602558164884,13.362028464774674,,,-,
7817,ГЗУ-32 п,1783941944.31,,Pcp,17.045623397781384,17.020319115399076,,,-,
7914,ГЗУ-32 п,1783943382.264,Running,Srp,0,0,0,0,-,
7916,ГЗУ-32 п,1783942721.08,Stop,Pcp,19.066153660926155,19.090534006209037,1.59,56.1,-,
7917,ГЗУ-32 п,1783942829.757,Running,Pcp,1.1366221183884422,1.2994672715384796,0,0,-,
7918,ГЗУ-32 п,1783942607.234,Running,Srp,null,null,0,0,-,
8000,ГЗУ-30б п,1783922567.767,,Srp,20.26642420571388,null,,,-,
8030,ГЗУ-33а п,1783942529.936,Running,Srp,19.859125022334563,19.808386230564246,1.98,86.3,-,
8034,ГЗУ-33а п,1783942540.59,Running,Srp,2.9359861341291107,2.7062992881767594,2.19,33,-,
8040,ГЗУ-33а п,1782626561.264,Running,Srp,null,null,,,-,
8043,ГЗУ-33а п,1783942939.05,Running,Pcp,12.852074267709384,12.914990453912658,,,-,
8045,ГЗУ-33 п,1783943020.453,Stop,Srp,19.381267517470743,19.478504848820883,,,-,
8046,ГЗУ-33а п,1774938992.983,Stop,Srp,null,null,,,-,
8047,ГЗУ-33а п,1783942744.52,Running,Srp,33.24373861244791,33.53111632054502,,,-,
8049,ГЗУ-33а п,1783943254.995,Running,Srp,16.73596290098538,16.77387279572742,2.26,35.1,-,
8050,ГЗУ-33 п,1783942601.173,Running,Srp,18.813568558066397,18.80533778270108,1.7,33.7,-,
8051,ГЗУ-34 п,1783942482.206,Running,Pcp,5.297553002722904,5.343010938536523,,,-,
8054,ГЗУ-33а п,1783943068.122,Running,Srp,38.94379625664265,38.159318384791206,,,-,
8056,ГЗУ-33а п,1783942948.578,Running,Srp,0,0,,,-,
8058,ГЗУ-33 п,1783941512.858,,Pcp,49.81075506070653,50.0280649819628,,,-,
8059,ГЗУ-33 п,1783942722.646,Running,Pcp,12.409731071041888,12.508224098073278,,,-,
8060,ГЗУ-33а п,1783942510.162,Running,Pcp,51.23197054573072,51.320064583324566,,,-,
8062,ГЗУ-33а п,1783939967.871,Stop,Pcp,16.741363751566176,16.699092744834225,,,-,
8065,ГЗУ-33а п,1783942636.884,,Pcp,62.334188609243945,62.20398870340199,,,-,
8069,ГЗУ-33 п,1783943201.98,Running,Pcp,23.586787007022007,23.619172375606965,,,-,
8070,ГЗУ-33а п,1783943157.276,,Srp,13.52880588463485,13.611146809646698,,,-,
8071,ГЗУ-33а п,1780365637.966,Stop,Pcp,null,null,,,-,
8072,ГЗУ-33а п,1783942564.845,Running,Pcp,20.085527901137883,19.907800854888738,,,-,
8075,ГЗУ-33 п,1783940045.018,Running,Pcp,9.089355606506183,8.871906269505766,,,-,
8076,ГЗУ-33 п,1783942919.169,Running,Pcp,34.77878312866841,34.668945798403186,,,-,
8077,ГЗУ-33а п,1783942729.155,,Pcp,27.086066674270114,null,,,-,
8079,ГЗУ-33а п,1783942752.037,Stop,Srp,40.03078230308415,40.02986885016342,,,-,
8082,ГЗУ-33а п,1781083436.235,Running,Pcp,null,null,,,-,
8083,ГЗУ-33а п,1783942032.044,,Pcp,22.098077791720353,21.980612365987774,,,-,
8085,ГЗУ-33а п,1783943174.973,Running,Pcp,3.1624544918800908,3.0395344352894433,,,-,
8086,ГЗУ-33а п,1783943201.631,Running,Pcp,8.235049885083997,8.277105932268059,,,-,
8088,ГЗУ-34 п,1783942592.491,Stop,Pcp,30.596827779410226,18.385499800943027,,,-,
8089,ГЗУ-33а п,1780991308.677,Running,Srp,null,null,,,-,
8090,ГЗУ-34 п,1783821632.751,Running,Pcp,null,null,,,-,
8093,ГЗУ-33 п,1783942504.555,,Pcp,0.7194421057524484,0.7868308677560604,,,-,
8098,ГЗУ-33а п,1783942861.382,Running,Pcp,8.373871709808782,8.843045944368333,,,-,
8099,ГЗУ-33а п,1783942078.537,Running,Pcp,9.157526029001177,9.117652841943443,,,-,
8101,ГЗУ-33а п,1783941919.59,,Srp,37.65009046698508,37.70296739596201,,,-,
8102,ГЗУ-33а п,1783943206.749,Stop,Pcp,52.59737246645424,52.43780573407456,,,-,
8103,ГЗУ-33 п,1783942683.295,Running,Srp,8.71496669981944,8.742169191166345,2.5,32.9,-,
8104,ГЗУ-33 п,1783943325.057,Running,Srp,6.4954141555538385,6.388622625734862,,,-,
8107,ГЗУ-33а п,1783941161.299,Running,Pcp,30.457661757799375,30.049578754450156,,,-,
8113,ГЗУ-33а п,1783942887.448,,Srp,18.730385297617424,18.8170147850028,,,-,
8115,ГЗУ-33а п,1783943101.129,Running,Pcp,12.024504976566504,11.995115797837023,,,-,
8117,ГЗУ-34 п,1783943301.147,Running,Pcp,29.21282314378025,29.168618043580285,,,-,
8118,ГЗУ-34 п,1783943457.439,Running,Srp,33.55054952781631,28.973350938895187,,,-,
8122,ГЗУ-33а п,1783943378.547,Stop,Srp,5.6000561042094565,5.587794132018086,,,-,
8123,ГЗУ-33а п,1783943486.834,Running,Pcp,41.649986061232354,41.60225599380159,,,-,
8129,ГЗУ-33а п,1783943149.825,Running,Srp,10.624620918772978,10.530367475414236,,,-,
8131,ГЗУ-33а п,1783942952.271,,Pcp,37.443021966252864,38.16032640423855,,,-,
8132,ГЗУ-33а п,1783943320.324,Running,Pcp,5.478199683003528,5.46740477177156,,,-,
8137,ГЗУ-33а п,1783943065.305,Running,Pcp,37.0502601811229,36.874221696464126,,,-,
8138,ГЗУ-33а п,1783941955.452,Running,Pcp,42.412767764967036,42.38770856587143,,,-,
8142,ГЗУ-33а п,1783943496.93,Running,Pcp,24.519256734156116,24.521531618674526,,,-,
8143,ГЗУ-33а п,1783942999.564,Running,Srp,13.498931089803001,13.43930211983841,,,-,
8145,ГЗУ-33а п,1783943273.01,Running,Pcp,39.30939938982922,39.1039172791685,,,-,
8146,ГЗУ-33а п,1783943026.749,Stop,Pcp,16.190483247303806,16.054524977043435,,,-,
8152,ГЗУ-33а п,1783943318.932,Stop,Pcp,66.68527431569471,66.6956565702597,,,-,
8156,ГЗУ-33а п,1783871855.989,Running,Srp,null,null,,,-,
8159,ГЗУ-33а п,1783942039.375,Running,Pcp,36.439017670848585,36.116294974543756,,,-,
8160,ГЗУ-33а п,1783942840.328,Running,Srp,21.480411951214446,22.534891874001598,,,-,
8161,ГЗУ-33а п,1783943039.731,Stop,Srp,28.63679191039346,28.627148036698703,,,-,
8162,ГЗУ-33а п,1783940254.577,Running,Pcp,25.423822486249456,25.442243509926243,,,-,
8164,ГЗУ-33а п,1783940874.209,Running,Srp,13.523370449373258,13.464165675069362,,,-,
8165,ГЗУ-33а п,1783943406.623,Running,Srp,18.895612892611688,18.79602750682831,,,-,
8166,ГЗУ-33а п,1783942493.93,Running,Srp,29.291915242302267,29.277201883403436,,,-,
8168,ГЗУ-33 п,1783941270.355,Running,Srp,24.215966693517785,24.10029560491335,,,-,
8169,ГЗУ-33а п,1783943520.19,Running,Pcp,38.19157674775389,37.90909788694567,,,-,
8170,ГЗУ-33а п,1783942727.501,Running,Pcp,9.638011168701134,9.243732423251819,,,-,
8171,ГЗУ-33 п,1783942887.432,,Pcp,11.65369648945058,11.423628582884072,,,-,
8187,ГЗУ-9 птв,1783941392.675,Running,Srp,11.274458717171344,11.170098246103091,,,-,
8188,ГЗУ-9 птв,1783942221.138,,Pcp,23.567692569487317,23.546676738868236,,,-,
8343,ГЗУ-31 б п,1783942506.405,Running,Pcp,0,null,2.28,150,-,
8344,ГЗУ-31 б п,1783943432.25,Running,Srp,13.332590448070304,13.419668585524896,2.09,60,-,
8345,ГЗУ-31 б п,1783943144.904,Running,Pcp,20.125854840577688,20.09533609352154,1.55,40.2,-,
8363,ГЗУ-31 п,1783936806.827,,Srp,8.359266571503985,7.976474561784099,,,-,
8374,ГЗУ-30б п,1783942694.106,Running,Srp,0,0,,,-,
8375,ГЗУ-31 п,1783943186.601,Stop,Srp,6.591278503093257,6.66576129893683,,,-,
8600,ГЗУ-27 п,1783942482.58,Stop,Srp,19.633148945968774,19.647586656534063,2.47,45.3,-,
8601,ГЗУ-27 п,1783943153.953,Running,Pcp,22.225658771818892,22.103490202623988,2.58,38.7,-,
8612,ГЗУ-30 п,1774783746.187,Running,Srp,null,null,0,0,-,
8653,ГЗУ-30а п,1783942586.326,,Srp,23.20403712385627,23.34224129069257,,,-,
8702,ГЗУ-27 п,1783942602.755,,Srp,5.9356806870202,6.026211648620649,,,-,
8711,ГЗУ-30а п,1783942837.779,Running,Srp,7.823865928176515,7.720353175016875,,,-,
8715,ГЗУ-30а п,1783942927.577,Running,Srp,0,0,0,0,-,
8750,ГЗУ-27 п,1783942613.636,,Srp,6.276106541007869,6.153533872009952,,,-,
8751,ГЗУ-30а п,1783942867.553,Running,Srp,18.768359899189637,18.836113345154725,0,0,-,
8800,ГЗУ-27а п,1783943124.459,Running,Srp,9.424206570212599,9.238256423314837,0,0,-,
8801,ГЗУ-32 п,1783942427.24,,Srp,16.207812695558747,15.223006538986057,,,-,
8826,ГЗУ-32 п,1783943165.967,Running,Srp,9.94895147141537,null,2.23,59.1,-,
8827,ГЗУ-32 п,1783943240.629,,Pcp,9.246686118715308,10.00049745907727,,,-,
8846,ГЗУ-32 п,1783943336.006,Running,Srp,8.109022287443864,8.608935047595276,2.27,33.2,-,
8847,ГЗУ-32 п,1783942357.676,Running,Srp,6.568423846981812,6.601861098208328,2.17,31.4,-,
8866,ГЗУ-32 п,1783942513.808,Stop,Pcp,0,0,0.7,38.9,-,
8867,ГЗУ-32 п,1783943371.952,Running,Srp,6.2657765811377395,6.160166797265811,1.9,43.6,-,
8997,ГЗУ-31 б п,1783942430.532,Running,Pcp,21.722611211519208,21.736290713915732,,,-,
8999,ГЗУ-31 б п,1783494513.188,Running,Srp,null,null,2.52,57.7,0,
9002,ГЗУ-31 б п,1783943163.481,Running,Srp,11.853429618597339,12.527144558601956,2.79,46.1,7.28476821192053,
9003,ГЗУ-31 б п,1775533707.17,,Srp,null,null,,,-,
9004,ГЗУ-31 б п,1783936806.72,,Srp,0,0,,,-,
9005,ГЗУ-31 б п,1783908036.821,,Srp,0,null,,,0,
9006,ГЗУ-31 б п,1783943060.355,Stop,Srp,21.814140017900645,21.305101166535053,,,-,
9007,ГЗУ-31 б п,1783943030.938,Running,Srp,4.070117045980197,0,1.86,50.8,100,
9008,ГЗУ-31 б п,1782784836.934,Running,Srp,null,null,1.91,40,0,
9009,ГЗУ-31 б п,1783943260.947,,Srp,24.284641680576918,23.710245424435854,,,-,
9014,ГЗУ-31 б п,1781256426.449,Running,Pcp,null,null,,,-,
9015,ГЗУ-31 б п,1783936807.32,Stop,Pcp,16.458887988151314,17.50920921813226,,,-,
9017,ГЗУ-31 б п,1783943398.861,Running,Pcp,55.16665273992427,62.40503386438816,,,-,
9018,ГЗУ-31 б п,1783942766.13,Running,Pcp,14.194710313873411,14.312834712641198,,,-,
9100,ГЗУ-30б п,1783216833.224,,Srp,null,null,,,-,
9101,ГЗУ-31 б п,1783130427.238,Stop,Srp,null,null,60,59.8,0,
9103,ГЗУ-31 б п,1783943300.429,Stop,Srp,17.26612570028687,17.361206443022493,,,-,
9107,ГЗУ-31 б п,1783942399.322,Running,Srp,4.292222085560167,4.0674884775874425,1.71,37.4,-,
9108,ГЗУ-31 б п,1783942488.016,Running,Srp,26.418892080421294,24.277298214484865,1.93,59.5,100,
9109,ГЗУ-31 б п,1783943279.442,Stop,Srp,10.577775189643182,10.675449746907073,,,-,
9110,ГЗУ-31 б п,1783942228.959,Running,Srp,6.015913165063183,0.004586496593929797,1.24,61.6,100,
9111,ГЗУ-31 б п,1783942506.419,Stop,Srp,14.047485873928851,13.539004173316494,,,-,
9112,ГЗУ-31 б п,1783941321.437,Running,Pcp,30.333392891167914,30.03304709551114,1.81,46.7,-,
9203,ГЗУ-30б п,NaN,,Srp,null,null,,,-,
9204,ГЗУ-30б п,1783938556.494,Stop,Srp,2.730989375096902,null,,,-,
9208,ГЗУ-31 п,1783942690.052,Running,Srp,13.497255203775529,null,2.23,47.4,-,
9210,ГЗУ-31 п,1783942609.049,Running,Srp,0,0,0,0,-,
9309,ГЗУ-31 п,1777773651.808,Running,Srp,null,null,,,-,
17,ГЗУ-1 ввг,1783942883.153,,Pcp,0,0,,,-,
89,ГЗУ-1 ввг,1783942263.416,,Srp,0,0,,,-,
93,ГЗУ-1 ввг,1783942416.541,,Pcp,0,0,,,-,
104,ГЗУ-1 ввг,1783943184.916,,Pcp,null,null,,,-,
147,ГЗУ-34 п,1783943209.188,Stop,Srp,0,0,2.24,37,-,
153,ГЗУ-1 ввг,1783942167.271,,Pcp,15.941247686473117,15.889809505128717,,,-,
182,ГЗУ-33а п,1783943212.849,,Srp,0,0,,,-,
311,ГЗУ-33а п,1783942807.856,,Pcp,12.616737101672017,12.583601500246012,,,-,
424,ГЗУ-34 п,1773712843.54,,Pcp,null,null,,,-,
436,ГЗУ-34 п,1783943100.961,,Pcp,0,0,,,-,
542,ГЗУ-34 п,1777980158.372,,Pcp,null,null,,,-,
543,ГЗУ-34 п,1773630909.977,,Srp,null,null,,,-,
563,ГЗУ-34 п,1783941837.752,,Pcp,0,0,,,-,
614,ГЗУ-34 п,1783648823.421,,Srp,null,null,,,-,
703,ГЗУ-5 ввг,1783941115.057,,Srp,0,0,,,-,
704,ГЗУ-5 ввг,1783939929.551,,Pcp,0,0,,,-,
853,ГЗУ-12 ввг,1783943084.474,,Srp,25.79353642093996,25.791693715117944,,,-,
909,ГЗУ-12а ввг,1773446400,,Pcp,null,null,,,-,
913,ГЗУ-12 ввг,1783942932.484,,Srp,0,0,,,-,
921,ГЗУ-12а ввг,1773446400,,Srp,null,null,,,-,
955,ГЗУ-12 ввг,1783943323.876,,Srp,0,0,,,-,
975,ГЗУ-12 ввг,1783942860.068,,Pcp,18.64378128168954,18.179909346324195,,,-,
1103,ГЗУ-1 ввг,1776650440.287,,Pcp,null,null,,,-,
1433,ГЗУ-33а п,1783943024.492,Stop,Pcp,9.36519664946822,8.985329666583572,,,-,
1492,ГЗУ-17 птв,1783943153.906,,Pcp,0,0,,,-,
1730,ГЗУ-1 ввг,1773446400,,Srp,null,null,,,-,
1765,ГЗУ-1 ввг,1773569831.343,,Srp,null,null,,,-,
1943,ГЗУ-33а п,1773446400,,Pcp,null,null,,,-,
2049,ГЗУ-32 п,1773446400,,Srp,null,null,,,-,
2052,ГЗУ-32 п,1783943088.072,Running,Pcp,7.631600870449033,5.498063106934886,,,-,
2056,ГЗУ-32 п,1783942437.929,,Pcp,1.1426827519627678,0,,,-,
2142,ГЗУ-1 ввг,1773446400,,Srp,null,null,,,-,
2155,ГЗУ-1 ввг,1774865933.522,,Pcp,null,null,,,-,
2172,ГЗУ-1 ввг,1782093636.757,,Pcp,null,null,,,-,
2212,ГЗУ-1 ввг,1783937084.586,,Srp,0,0,,,-,
2236,ГЗУ-5 ввг,1783942643.775,Stop,Pcp,0,0,,,-,
2265,ГЗУ-5 ввг,1783943196.935,,Pcp,0,0,,,-,
2720,ГЗУ-32а п,1783936806.721,,Srp,0,0,,,-,
2758,ГЗУ-32 п,1783943510.079,Running,Srp,37.40230043799926,37.29495013736335,,,-,
2848,ГЗУ-30б п,1783937622.853,,Srp,0,null,,,-,
